label,phase,stage,sim,e_y_nm,nx,ny,nz,nm,seed,nodes,walltime,qos,status,slurm_id,L_rate
PT_g32_nm1e4_ey8_s7,PT,coarse,g32_nm1e4,8,32,32,32,10000,7,1,00:30:00,regular,done,57613884,1.518187
PT_g32_nm1e4_ey8_s8,PT,coarse,g32_nm1e4,8,32,32,32,10000,8,1,00:30:00,regular,done,57613885,1.507337
PT_g32_nm1e4_ey8_s9,PT,coarse,g32_nm1e4,8,32,32,32,10000,9,1,00:30:00,regular,done,57613886,1.506115
PT_g32_nm1e4_ey8_s10,PT,coarse,g32_nm1e4,8,32,32,32,10000,10,1,00:30:00,regular,done,57613887,1.492431
PT_g32_nm1e4_ey8_s11,PT,coarse,g32_nm1e4,8,32,32,32,10000,11,1,00:30:00,regular,done,57613888,1.513957
PT_g32_nm1e4_ey8_s12,PT,coarse,g32_nm1e4,8,32,32,32,10000,12,1,00:30:00,regular,done,57613889,1.507684
PT_g32_nm1e4_ey8_s13,PT,coarse,g32_nm1e4,8,32,32,32,10000,13,1,00:30:00,regular,done,57613890,1.511912
PT_g32_nm1e4_ey8_s14,PT,coarse,g32_nm1e4,8,32,32,32,10000,14,1,00:30:00,regular,done,57613891,1.529555
PT_g32_nm1e4_ey8_s15,PT,coarse,g32_nm1e4,8,32,32,32,10000,15,1,00:30:00,regular,done,57613892,1.518200
PT_g32_nm1e5_ey8_s1,PT,coarse,g32_nm1e5,8,32,32,32,100000,1,1,00:30:00,regular,done,57613893,1.508462
PT_g32_nm1e5_ey8_s2,PT,coarse,g32_nm1e5,8,32,32,32,100000,2,1,00:30:00,regular,done,57613894,1.502942
PT_g32_nm1e5_ey8_s3,PT,coarse,g32_nm1e5,8,32,32,32,100000,3,1,00:30:00,regular,done,57613895,1.506546
PT_g32_nm1e5_ey8_s4,PT,coarse,g32_nm1e5,8,32,32,32,100000,4,1,00:30:00,regular,done,57613896,1.502615
PT_g32_nm1e5_ey8_s5,PT,coarse,g32_nm1e5,8,32,32,32,100000,5,1,00:30:00,regular,done,57613897,1.509252
PT_g32_nm1e5_ey8_s6,PT,coarse,g32_nm1e5,8,32,32,32,100000,6,1,00:30:00,regular,done,57613898,1.506391
PT_g32_nm1e5_ey8_s7,PT,coarse,g32_nm1e5,8,32,32,32,100000,7,1,00:30:00,regular,done,57613899,1.505825
PT_g32_nm1e5_ey8_s8,PT,coarse,g32_nm1e5,8,32,32,32,100000,8,1,00:30:00,regular,done,57613900,1.505446
PT_g32_nm1e5_ey8_s9,PT,coarse,g32_nm1e5,8,32,32,32,100000,9,1,00:30:00,regular,done,57613901,1.513129
PT_g32_nm1e5_ey8_s10,PT,coarse,g32_nm1e5,8,32,32,32,100000,10,1,00:30:00,regular,done,57613902,1.508343
PT_g32_nm1e5_ey8_s11,PT,coarse,g32_nm1e5,8,32,32,32,100000,11,1,00:30:00,regular,done,57613903,1.505294
PT_g32_nm1e5_ey8_s12,PT,coarse,g32_nm1e5,8,32,32,32,100000,12,1,00:30:00,regular,done,57613904,1.502031
PT_g32_nm1e5_ey8_s13,PT,coarse,g32_nm1e5,8,32,32,32,100000,13,1,00:30:00,regular,done,57613905,1.509216
PT_g32_nm1e5_ey8_s14,PT,coarse,g32_nm1e5,8,32,32,32,100000,14,1,00:30:00,regular,done,57613906,1.502997
PT_g32_nm1e5_ey8_s15,PT,coarse,g32_nm1e5,8,32,32,32,100000,15,1,00:30:00,regular,done,57613907,1.510006
PT_g32_nm1e6_ey8_s1,PT,coarse,g32_nm1e6,8,32,32,32,1000000,1,1,00:30:00,regular,done,57613908,1.508125
PT_g32_nm1e6_ey8_s2,PT,coarse,g32_nm1e6,8,32,32,32,1000000,2,1,00:30:00,regular,done,57613909,1.507031
PT_g32_nm1e6_ey8_s3,PT,coarse,g32_nm1e6,8,32,32,32,1000000,3,1,00:30:00,regular,done,57613910,1.506523
PT_g32_nm1e6_ey8_s4,PT,coarse,g32_nm1e6,8,32,32,32,1000000,4,1,00:30:00,regular,done,57613911,1.507541
PT_g32_nm1e6_ey8_s5,PT,coarse,g32_nm1e6,8,32,32,32,1000000,5,1,00:30:00,regular,done,57613912,1.508516
PT_g32_nm1e6_ey8_s6,PT,coarse,g32_nm1e6,8,32,32,32,1000000,6,1,00:30:00,regular,done,57613913,1.506317
PT_g32_nm1e6_ey8_s7,PT,coarse,g32_nm1e6,8,32,32,32,1000000,7,1,00:30:00,regular,done,57613914,1.506225
PT_g32_nm1e6_ey8_s8,PT,coarse,g32_nm1e6,8,32,32,32,1000000,8,1,00:30:00,regular,done,57613915,1.504176
PT_g32_nm1e6_ey8_s9,PT,coarse,g32_nm1e6,8,32,32,32,1000000,9,1,00:30:00,regular,done,57613916,1.508429
PT_g32_nm1e6_ey8_s10,PT,coarse,g32_nm1e6,8,32,32,32,1000000,10,1,00:30:00,regular,done,57613917,1.506665
PT_g32_nm1e6_ey8_s11,PT,coarse,g32_nm1e6,8,32,32,32,1000000,11,1,00:30:00,regular,done,57613918,1.505388
PT_g32_nm1e6_ey8_s12,PT,coarse,g32_nm1e6,8,32,32,32,1000000,12,1,00:30:00,regular,done,57613919,1.508046
PT_g32_nm1e6_ey8_s13,PT,coarse,g32_nm1e6,8,32,32,32,1000000,13,1,00:30:00,regular,done,57613921,1.508511
PT_g32_nm1e6_ey8_s14,PT,coarse,g32_nm1e6,8,32,32,32,1000000,14,1,00:30:00,regular,done,57613922,1.505827
PT_g32_nm1e6_ey8_s15,PT,coarse,g32_nm1e6,8,32,32,32,1000000,15,1,00:30:00,regular,done,57613923,1.507580
PT_g32_nm1e7_ey8_s1,PT,coarse,g32_nm1e7,8,32,32,32,10000000,1,1,00:30:00,regular,done,57613924,1.507774
PT_g32_nm1e7_ey8_s2,PT,coarse,g32_nm1e7,8,32,32,32,10000000,2,1,00:30:00,regular,done,57613925,1.507155
PT_g32_nm1e7_ey8_s3,PT,coarse,g32_nm1e7,8,32,32,32,10000000,3,1,00:30:00,regular,done,57613926,1.507389
PT_g32_nm1e7_ey8_s4,PT,coarse,g32_nm1e7,8,32,32,32,10000000,4,1,00:30:00,regular,done,57613927,1.507662
PT_g32_nm1e7_ey8_s5,PT,coarse,g32_nm1e7,8,32,32,32,10000000,5,1,00:30:00,regular,done,57613928,1.507578
PT_g32_nm1e7_ey8_s6,PT,coarse,g32_nm1e7,8,32,32,32,10000000,6,1,00:30:00,regular,done,57613929,1.507500
PT_g32_nm1e7_ey8_s7,PT,coarse,g32_nm1e7,8,32,32,32,10000000,7,1,00:30:00,regular,done,57613930,1.506790
PT_g32_nm1e7_ey8_s8,PT,coarse,g32_nm1e7,8,32,32,32,10000000,8,1,00:30:00,regular,done,57613931,1.506978
PT_g32_nm1e7_ey8_s9,PT,coarse,g32_nm1e7,8,32,32,32,10000000,9,1,00:30:00,regular,done,57613932,1.507115
PT_g32_nm1e7_ey8_s10,PT,coarse,g32_nm1e7,8,32,32,32,10000000,10,1,00:30:00,regular,done,57613933,1.507214
PT_g32_nm1e7_ey8_s11,PT,coarse,g32_nm1e7,8,32,32,32,10000000,11,1,00:30:00,regular,done,57613934,1.507018
PT_g32_nm1e7_ey8_s12,PT,coarse,g32_nm1e7,8,32,32,32,10000000,12,1,00:30:00,regular,done,57613935,1.506889
PT_g32_nm1e7_ey8_s13,PT,coarse,g32_nm1e7,8,32,32,32,10000000,13,1,00:30:00,regular,done,57613936,1.507438
PT_g32_nm1e7_ey8_s14,PT,coarse,g32_nm1e7,8,32,32,32,10000000,14,1,00:30:00,regular,done,57613937,1.507363
PT_g32_nm1e7_ey8_s15,PT,coarse,g32_nm1e7,8,32,32,32,10000000,15,1,00:30:00,regular,done,57613938,1.507421
PE_cal_ey40_s1,PE,compare,cal,40,512,256,128,3200,1,1,00:30:00,regular,done,57662411,0.909946
PE_cal_ey40_s2,PE,compare,cal,40,512,256,128,3200,2,1,00:30:00,regular,done,57662412,0.881403
PE_cal_ey40_s3,PE,compare,cal,40,512,256,128,3200,3,1,00:30:00,regular,done,57662413,0.880986
PE_cal_ey40_s4,PE,compare,cal,40,512,256,128,3200,4,1,00:30:00,regular,done,57662414,0.909195
PE_cal_ey40_s5,PE,compare,cal,40,512,256,128,3200,5,1,00:30:00,regular,done,57662415,0.862041
PE_cal_ey40_s6,PE,compare,cal,40,512,256,128,3200,6,1,00:30:00,regular,done,57662416,0.882405
PE_cal_ey40_s7,PE,compare,cal,40,512,256,128,3200,7,1,00:30:00,regular,done,57662417,0.948587
PE_cal_ey40_s8,PE,compare,cal,40,512,256,128,3200,8,1,00:30:00,regular,done,57662418,0.877481
PE_cal_ey40_s9,PE,compare,cal,40,512,256,128,3200,9,1,00:30:00,regular,done,57662419,0.835001
PE_cal_ey40_s10,PE,compare,cal,40,512,256,128,3200,10,1,00:30:00,regular,done,57662420,0.924468
PE_cal_ey40_s11,PE,compare,cal,40,512,256,128,3200,11,1,00:30:00,regular,done,57662421,0.874309
PE_cal_ey40_s12,PE,compare,cal,40,512,256,128,3200,12,1,00:30:00,regular,done,57662422,0.911532
PE_cal_ey40_s13,PE,compare,cal,40,512,256,128,3200,13,1,00:30:00,regular,done,57662423,0.875895
PE_cal_ey40_s14,PE,compare,cal,40,512,256,128,3200,14,1,00:30:00,regular,done,57662424,0.892086
PE_cal_ey40_s15,PE,compare,cal,40,512,256,128,3200,15,1,00:30:00,regular,done,57662425,0.891836
PE_cal_ey60_s1,PE,compare,cal,60,512,128,128,1600,1,1,00:30:00,regular,done,57662426,0.725864
PE_cal_ey60_s2,PE,compare,cal,60,512,128,128,1600,2,1,00:30:00,regular,done,57662427,0.720140
PE_cal_ey60_s3,PE,compare,cal,60,512,128,128,1600,3,1,00:30:00,regular,done,57662428,0.676255
PE_cal_ey60_s4,PE,compare,cal,60,512,128,128,1600,4,1,00:30:00,regular,done,57662429,0.657857
PE_cal_ey60_s5,PE,compare,cal,60,512,128,128,1600,5,1,00:30:00,regular,done,57662430,0.677073
PE_cal_ey60_s6,PE,compare,cal,60,512,128,128,1600,6,1,00:30:00,regular,done,57662431,0.724228
PE_cal_ey60_s7,PE,compare,cal,60,512,128,128,1600,7,1,00:30:00,regular,done,57662432,0.739765
PE_cal_ey60_s8,PE,compare,cal,60,512,128,128,1600,8,1,00:30:00,regular,done,57662433,0.712780
PE_cal_ey60_s9,PE,compare,cal,60,512,128,128,1600,9,1,00:30:00,regular,done,57662434,0.701196
PE_cal_ey60_s10,PE,compare,cal,60,512,128,128,1600,10,1,00:30:00,regular,done,57662435,0.688112
PE_cal_ey60_s11,PE,compare,cal,60,512,128,128,1600,11,1,00:30:00,regular,done,57662436,0.644501
PE_cal_ey60_s12,PE,compare,cal,60,512,128,128,1600,12,1,00:30:00,regular,done,57662437,0.737039
PE_cal_ey60_s13,PE,compare,cal,60,512,128,128,1600,13,1,00:30:00,regular,done,57662438,0.704739
PE_cal_ey60_s14,PE,compare,cal,60,512,128,128,1600,14,1,00:30:00,regular,done,57662439,0.701332
PE_cal_ey60_s15,PE,compare,cal,60,512,128,128,1600,15,1,00:30:00,regular,done,57662440,0.672303
PE_cal_ey80_s1,PE,compare,cal,80,512,128,128,990,1,1,00:30:00,regular,done,57662441,0.638153
PE_cal_ey80_s2,PE,compare,cal,80,512,128,128,990,2,1,00:30:00,regular,done,57662442,0.581120
PE_cal_ey80_s3,PE,compare,cal,80,512,128,128,990,3,1,00:30:00,regular,done,57662443,0.610099
PE_cal_ey80_s4,PE,compare,cal,80,512,128,128,990,4,1,00:30:00,regular,done,57662444,0.558306
PE_cal_ey80_s5,PE,compare,cal,80,512,128,128,990,5,1,00:30:00,regular,done,57662445,0.603933
PE_cal_ey80_s6,PE,compare,cal,80,512,128,128,990,6,1,00:30:00,regular,done,57662446,0.619039
PE_cal_ey80_s7,PE,compare,cal,80,512,128,128,990,7,1,00:30:00,regular,done,57662447,0.643085
PE_cal_ey80_s8,PE,compare,cal,80,512,128,128,990,8,1,00:30:00,regular,done,57662448,0.564164
PE_cal_ey80_s9,PE,compare,cal,80,512,128,128,990,9,1,00:30:00,regular,done,57662449,0.592834
PE_cal_ey80_s10,PE,compare,cal,80,512,128,128,990,10,1,00:30:00,regular,done,57662450,0.613181
PE_cal_ey80_s11,PE,compare,cal,80,512,128,128,990,11,1,00:30:00,regular,done,57662451,0.559231
PE_cal_ey80_s12,PE,compare,cal,80,512,128,128,990,12,1,00:30:00,regular,done,57662452,0.583586
PE_cal_ey80_s13,PE,compare,cal,80,512,128,128,990,13,1,00:30:00,regular,done,57662453,0.628904
PE_cal_ey80_s14,PE,compare,cal,80,512,128,128,990,14,1,00:30:00,regular,done,57662454,0.544125
PE_cal_ey80_s15,PE,compare,cal,80,512,128,128,990,15,1,00:30:00,regular,done,57662455,0.611332
PE_cal_ey100_s1,PE,compare,cal,100,512,128,128,680,1,1,00:30:00,regular,done,57662456,0.509061
PE_cal_ey100_s2,PE,compare,cal,100,512,128,128,680,2,1,00:30:00,regular,done,57662457,0.568676
PE_cal_ey100_s3,PE,compare,cal,100,512,128,128,680,3,1,00:30:00,regular,done,57662458,0.572182
PE_cal_ey100_s4,PE,compare,cal,100,512,128,128,680,4,1,00:30:00,regular,done,57662459,0.486267
PE_cal_ey100_s5,PE,compare,cal,100,512,128,128,680,5,1,00:30:00,regular,done,57662460,0.541206
PE_cal_ey100_s6,PE,compare,cal,100,512,128,128,680,6,1,00:30:00,regular,done,57662461,0.503801
PE_cal_ey100_s7,PE,compare,cal,100,512,128,128,680,7,1,00:30:00,regular,done,57662462,0.524257
PE_cal_ey100_s8,PE,compare,cal,100,512,128,128,680,8,1,00:30:00,regular,done,57662463,0.537115
PE_cal_ey100_s9,PE,compare,cal,100,512,128,128,680,9,1,00:30:00,regular,done,57662464,0.526595
PE_cal_ey100_s10,PE,compare,cal,100,512,128,128,680,10,1,00:30:00,regular,done,57662465,0.489190
PE_cal_ey100_s11,PE,compare,cal,100,512,128,128,680,11,1,00:30:00,regular,done,57662466,0.520750
PE_cal_ey100_s12,PE,compare,cal,100,512,128,128,680,12,1,00:30:00,regular,done,57662467,0.549973
PE_cal_ey100_s13,PE,compare,cal,100,512,128,128,680,13,1,00:30:00,regular,done,57662468,0.514906
PE_cal_ey100_s14,PE,compare,cal,100,512,128,128,680,14,1,00:30:00,regular,done,57662469,0.460551
PE_cal_ey100_s15,PE,compare,cal,100,512,128,128,680,15,1,00:30:00,regular,done,57662470,0.546466
PF_frz20_ey40_s1,PF,compare,frz20,40,512,256,128,10000,1,1,00:30:00,regular,done,57662640,0.894584
PF_frz20_ey40_s2,PF,compare,frz20,40,512,256,128,10000,2,1,00:30:00,regular,done,57662641,0.891729
PF_frz20_ey40_s3,PF,compare,frz20,40,512,256,128,10000,3,1,00:30:00,regular,done,57662642,0.910855
PF_frz20_ey40_s4,PF,compare,frz20,40,512,256,128,10000,4,1,00:30:00,regular,done,57662643,0.903822
PF_frz20_ey40_s5,PF,compare,frz20,40,512,256,128,10000,5,1,00:30:00,regular,done,57662644,0.908445
PF_frz20_ey40_s6,PF,compare,frz20,40,512,256,128,10000,6,1,00:30:00,regular,done,57662645,0.916727
PF_frz20_ey40_s7,PF,compare,frz20,40,512,256,128,10000,7,1,00:30:00,regular,done,57662646,0.916376
PF_frz20_ey40_s8,PF,compare,frz20,40,512,256,128,10000,8,1,00:30:00,regular,done,57662647,0.896267
PF_frz20_ey40_s9,PF,compare,frz20,40,512,256,128,10000,9,1,00:30:00,regular,done,57662648,0.921957
PF_frz20_ey40_s10,PF,compare,frz20,40,512,256,128,10000,10,1,00:30:00,regular,done,57662649,0.893361
PF_frz20_ey40_s11,PF,compare,frz20,40,512,256,128,10000,11,1,00:30:00,regular,done,57662650,0.912359
PF_frz20_ey40_s12,PF,compare,frz20,40,512,256,128,10000,12,1,00:30:00,regular,done,57662651,0.903232
PF_frz20_ey40_s13,PF,compare,frz20,40,512,256,128,10000,13,1,00:30:00,regular,done,57662652,0.915880
PF_frz20_ey40_s14,PF,compare,frz20,40,512,256,128,10000,14,1,00:30:00,regular,done,57662653,0.927042
PF_frz20_ey40_s15,PF,compare,frz20,40,512,256,128,10000,15,1,00:30:00,regular,done,57662654,0.908180
PF_frz20_ey60_s1,PF,compare,frz20,60,512,256,128,10000,1,1,00:30:00,regular,done,57662655,0.714724
PF_frz20_ey60_s2,PF,compare,frz20,60,512,256,128,10000,2,1,00:30:00,regular,done,57662656,0.711165
PF_frz20_ey60_s3,PF,compare,frz20,60,512,256,128,10000,3,1,00:30:00,regular,done,57662657,0.719511
PF_frz20_ey60_s4,PF,compare,frz20,60,512,256,128,10000,4,1,00:30:00,regular,done,57662658,0.716238
PF_frz20_ey60_s5,PF,compare,frz20,60,512,256,128,10000,5,1,00:30:00,regular,done,57662659,0.720537
PF_frz20_ey60_s6,PF,compare,frz20,60,512,256,128,10000,6,1,00:30:00,regular,done,57662660,0.721751
PF_frz20_ey60_s7,PF,compare,frz20,60,512,256,128,10000,7,1,00:30:00,regular,done,57662661,0.724249
PF_frz20_ey60_s8,PF,compare,frz20,60,512,256,128,10000,8,1,00:30:00,regular,done,57662662,0.715589
PF_frz20_ey60_s9,PF,compare,frz20,60,512,256,128,10000,9,1,00:30:00,regular,done,57662663,0.723118
PF_frz20_ey60_s10,PF,compare,frz20,60,512,256,128,10000,10,1,00:30:00,regular,done,57662664,0.704104
PF_frz20_ey60_s11,PF,compare,frz20,60,512,256,128,10000,11,1,00:30:00,regular,done,57662665,0.727005
PF_frz20_ey60_s12,PF,compare,frz20,60,512,256,128,10000,12,1,00:30:00,regular,done,57662666,0.717222
PF_frz20_ey60_s13,PF,compare,frz20,60,512,256,128,10000,13,1,00:30:00,regular,done,57662667,0.722930
PF_frz20_ey60_s14,PF,compare,frz20,60,512,256,128,10000,14,1,00:30:00,regular,done,57662668,0.734060
PF_frz20_ey60_s15,PF,compare,frz20,60,512,256,128,10000,15,1,00:30:00,regular,done,57662669,0.717173
PF_frz20_ey80_s1,PF,compare,frz20,80,512,256,128,10000,1,1,00:30:00,regular,done,57662670,0.608750
PF_frz20_ey80_s2,PF,compare,frz20,80,512,256,128,10000,2,1,00:30:00,regular,done,57662671,0.600925
PF_frz20_ey80_s3,PF,compare,frz20,80,512,256,128,10000,3,1,00:30:00,regular,done,57662672,0.607463
PF_frz20_ey80_s4,PF,compare,frz20,80,512,256,128,10000,4,1,00:30:00,regular,done,57662673,0.605687
PF_frz20_ey80_s5,PF,compare,frz20,80,512,256,128,10000,5,1,00:30:00,regular,done,57662674,0.606424
PF_frz20_ey80_s6,PF,compare,frz20,80,512,256,128,10000,6,1,00:30:00,regular,done,57662675,0.611893
PF_frz20_ey80_s7,PF,compare,frz20,80,512,256,128,10000,7,1,00:30:00,regular,done,57662676,0.613240
PF_frz20_ey80_s8,PF,compare,frz20,80,512,256,128,10000,8,1,00:30:00,regular,done,57662677,0.606122
PF_frz20_ey80_s9,PF,compare,frz20,80,512,256,128,10000,9,1,00:30:00,regular,done,57662678,0.608926
PF_frz20_ey80_s10,PF,compare,frz20,80,512,256,128,10000,10,1,00:30:00,regular,done,57662679,0.593842
PF_frz20_ey80_s11,PF,compare,frz20,80,512,256,128,10000,11,1,00:30:00,regular,done,57662680,0.613700
PF_frz20_ey80_s12,PF,compare,frz20,80,512,256,128,10000,12,1,00:30:00,regular,done,57662681,0.609705
PF_frz20_ey80_s13,PF,compare,frz20,80,512,256,128,10000,13,1,00:30:00,regular,done,57662682,0.609711
PF_frz20_ey80_s14,PF,compare,frz20,80,512,256,128,10000,14,1,00:30:00,regular,done,57662683,0.619930
PF_frz20_ey80_s15,PF,compare,frz20,80,512,256,128,10000,15,1,00:30:00,regular,done,57662684,0.602333
PF_frz20_ey100_s1,PF,compare,frz20,100,512,256,128,10000,1,1,00:30:00,regular,done,57662685,0.532316
PF_frz20_ey100_s2,PF,compare,frz20,100,512,256,128,10000,2,1,00:30:00,regular,done,57662686,0.526819
PF_frz20_ey100_s3,PF,compare,frz20,100,512,256,128,10000,3,1,00:30:00,regular,done,57662687,0.534646
PF_frz20_ey100_s4,PF,compare,frz20,100,512,256,128,10000,4,1,00:30:00,regular,done,57662688,0.530592
PF_frz20_ey100_s5,PF,compare,frz20,100,512,256,128,10000,5,1,00:30:00,regular,done,57662689,0.535408
PF_frz20_ey100_s6,PF,compare,frz20,100,512,256,128,10000,6,1,00:30:00,regular,done,57662690,0.531700
PF_frz20_ey100_s7,PF,compare,frz20,100,512,256,128,10000,7,1,00:30:00,regular,done,57662691,0.541564
PF_frz20_ey100_s8,PF,compare,frz20,100,512,256,128,10000,8,1,00:30:00,regular,done,57662692,0.533705
PF_frz20_ey100_s9,PF,compare,frz20,100,512,256,128,10000,9,1,00:30:00,regular,done,57662693,0.531749
PF_frz20_ey100_s10,PF,compare,frz20,100,512,256,128,10000,10,1,00:30:00,regular,done,57662694,0.521290
PF_frz20_ey100_s11,PF,compare,frz20,100,512,256,128,10000,11,1,00:30:00,regular,done,57662695,0.537764
PF_frz20_ey100_s12,PF,compare,frz20,100,512,256,128,10000,12,1,00:30:00,regular,done,57662696,0.536635
PF_frz20_ey100_s13,PF,compare,frz20,100,512,256,128,10000,13,1,00:30:00,regular,done,57662697,0.533673
PF_frz20_ey100_s14,PF,compare,frz20,100,512,256,128,10000,14,1,00:30:00,regular,done,57662698,0.542883
PF_frz20_ey100_s15,PF,compare,frz20,100,512,256,128,10000,15,1,00:30:00,regular,done,57662699,0.528500
PD_brtest_ey8_s1,PD,compare,brtest,8,512,256,128,40000,1,1,00:30:00,regular,done,57743016,2.314454
PD_br_ey20_s1,PD,compare,br,20,512,256,128,10000,1,1,00:30:00,regular,done,57743882,1.313839
PD_br_ey20_s2,PD,compare,br,20,512,256,128,10000,2,1,00:30:00,regular,done,57743883,1.278125
PD_br_ey20_s3,PD,compare,br,20,512,256,128,10000,3,1,00:30:00,regular,done,57743884,1.347632
PD_br_ey20_s4,PD,compare,br,20,512,256,128,10000,4,1,00:30:00,regular,done,57743885,1.315217
PD_br_ey20_s5,PD,compare,br,20,512,256,128,10000,5,1,00:30:00,regular,done,57743886,1.347656
PD_br_ey20_s6,PD,compare,br,20,512,256,128,10000,6,1,00:30:00,regular,done,57743887,1.355753
PD_br_ey20_s7,PD,compare,br,20,512,256,128,10000,7,1,00:30:00,regular,done,57743888,1.341770
PD_br_ey20_s8,PD,compare,br,20,512,256,128,10000,8,1,00:30:00,regular,done,57743889,1.310588
PD_br_ey20_s9,PD,compare,br,20,512,256,128,10000,9,1,00:30:00,regular,done,57743890,1.357228
PD_br_ey20_s10,PD,compare,br,20,512,256,128,10000,10,1,00:30:00,regular,done,57743891,1.337310
PD_br_ey20_s11,PD,compare,br,20,512,256,128,10000,11,1,00:30:00,regular,done,57743892,1.327448
PD_br_ey20_s12,PD,compare,br,20,512,256,128,10000,12,1,00:30:00,regular,done,57743893,1.335787
PD_br_ey20_s13,PD,compare,br,20,512,256,128,10000,13,1,00:30:00,regular,done,57743894,1.335775
PD_br_ey20_s14,PD,compare,br,20,512,256,128,10000,14,1,00:30:00,regular,done,57743895,1.378910
PD_br_ey20_s15,PD,compare,br,20,512,256,128,10000,15,1,00:30:00,regular,done,57743896,1.341250
PD_br_ey16_s1,PD,compare,br,16,512,256,128,14000,1,1,00:30:00,regular,done,57743897,1.536116
PD_br_ey16_s2,PD,compare,br,16,512,256,128,14000,2,1,00:30:00,regular,done,57743898,1.503727
PD_br_ey16_s3,PD,compare,br,16,512,256,128,14000,3,1,00:30:00,regular,done,57743899,1.530497
PD_br_ey16_s4,PD,compare,br,16,512,256,128,14000,4,1,00:30:00,regular,done,57743900,1.539329
PD_br_ey16_s5,PD,compare,br,16,512,256,128,14000,5,1,00:30:00,regular,done,57743901,1.520039
PD_br_ey16_s6,PD,compare,br,16,512,256,128,14000,6,1,00:30:00,regular,done,57743902,1.530139
PD_br_ey16_s7,PD,compare,br,16,512,256,128,14000,7,1,00:30:00,regular,done,57743903,1.527671
PD_br_ey16_s8,PD,compare,br,16,512,256,128,14000,8,1,00:30:00,regular,done,57743904,1.518736
PD_br_ey16_s9,PD,compare,br,16,512,256,128,14000,9,1,00:30:00,regular,done,57743905,1.518929
PD_br_ey16_s10,PD,compare,br,16,512,256,128,14000,10,1,00:30:00,regular,done,57743906,1.482527
PD_br_ey16_s11,PD,compare,br,16,512,256,128,14000,11,1,00:30:00,regular,done,57743907,1.492048
PD_br_ey16_s12,PD,compare,br,16,512,256,128,14000,12,1,00:30:00,regular,done,57743908,1.532104
PD_br_ey16_s13,PD,compare,br,16,512,256,128,14000,13,1,00:30:00,regular,done,57743909,1.530676
PD_br_ey16_s14,PD,compare,br,16,512,256,128,14000,14,1,00:30:00,regular,done,57743910,1.531910
PD_br_ey16_s15,PD,compare,br,16,512,256,128,14000,15,1,00:30:00,regular,done,57743911,1.555689
PD_br_ey12_s1,PD,compare,br,12,512,256,128,22000,1,1,00:30:00,regular,done,57743912,1.780773
PD_br_ey12_s2,PD,compare,br,12,512,256,128,22000,2,1,00:30:00,regular,done,57743913,1.751382
PD_br_ey12_s3,PD,compare,br,12,512,256,128,22000,3,1,00:30:00,regular,done,57743914,1.816164
PD_br_ey12_s4,PD,compare,br,12,512,256,128,22000,4,1,00:30:00,regular,done,57743915,1.822656
PD_br_ey12_s5,PD,compare,br,12,512,256,128,22000,5,1,00:30:00,regular,done,57743916,1.798056
PD_br_ey12_s6,PD,compare,br,12,512,256,128,22000,6,1,00:30:00,regular,done,57743917,1.781457
PD_br_ey12_s7,PD,compare,br,12,512,256,128,22000,7,1,00:30:00,regular,done,57743918,1.803988
PD_br_ey12_s8,PD,compare,br,12,512,256,128,22000,8,1,00:30:00,regular,done,57743919,1.836615
PD_br_ey12_s9,PD,compare,br,12,512,256,128,22000,9,1,00:30:00,regular,done,57743920,1.792637
PD_br_ey12_s10,PD,compare,br,12,512,256,128,22000,10,1,00:30:00,regular,done,57743921,1.731250
PD_br_ey12_s11,PD,compare,br,12,512,256,128,22000,11,1,00:30:00,regular,done,57743922,1.807724
PD_br_ey12_s12,PD,compare,br,12,512,256,128,22000,12,1,00:30:00,regular,done,57743923,1.778123
PD_br_ey12_s13,PD,compare,br,12,512,256,128,22000,13,1,00:30:00,regular,done,57743924,1.781727
PD_br_ey12_s14,PD,compare,br,12,512,256,128,22000,14,1,00:30:00,regular,done,57743925,1.791599
PD_br_ey12_s15,PD,compare,br,12,512,256,128,22000,15,1,00:30:00,regular,done,57743926,1.794145
PD_br_ey8_s2,PD,compare,br,8,512,256,128,40000,2,1,00:30:00,regular,done,57743927,2.262373
PD_br_ey8_s3,PD,compare,br,8,512,256,128,40000,3,1,00:30:00,regular,done,57743928,2.311522
PD_br_ey8_s4,PD,compare,br,8,512,256,128,40000,4,1,00:30:00,regular,done,57743929,2.272489
PD_br_ey8_s5,PD,compare,br,8,512,256,128,40000,5,1,00:30:00,regular,done,57743930,2.241917
PD_br_ey8_s6,PD,compare,br,8,512,256,128,40000,6,1,00:30:00,regular,done,57743931,2.233709
PD_br_ey8_s7,PD,compare,br,8,512,256,128,40000,7,1,00:30:00,regular,done,57743932,2.245800
PD_br_ey8_s8,PD,compare,br,8,512,256,128,40000,8,1,00:30:00,regular,done,57743933,2.305113
PD_br_ey8_s9,PD,compare,br,8,512,256,128,40000,9,1,00:30:00,regular,done,57743934,2.203561
PD_br_ey8_s10,PD,compare,br,8,512,256,128,40000,10,1,00:30:00,regular,done,57743935,2.103575
PD_br_ey8_s11,PD,compare,br,8,512,256,128,40000,11,1,00:30:00,regular,done,57743936,2.249441
PD_br_ey8_s12,PD,compare,br,8,512,256,128,40000,12,1,00:30:00,regular,done,57743937,2.152029
PD_br_ey8_s13,PD,compare,br,8,512,256,128,40000,13,1,00:30:00,regular,done,57743938,2.329513
